,x1,x2,x3,x4
0,2.0,4.0,5.0,1.0
1,0.0,0.0,2.0,25.0
2,0.32000000000000006,0.32000000000000006,2.0,24.36
3,0.43958157569377554,0.3412775756937755,2.098304,24.219140848612447
4,0.43047962297253844,0.38303873209661554,2.047440890875923,24.186481644930844
5,0.4394965583107854,0.36741548899105286,2.072081069319733,24.19308795269816
6,0.4410755553341451,0.3652295551282767,2.075846000205869,24.19369488953758
7,0.4420327839251451,0.3645671495967375,2.077465634328408,24.193400066478116
8,0.44182189698301766,0.3649784170056688,2.076843479977349,24.19319968601131
